2020-12-03 12:36:11	admin	https://www.praktikumsdb.com/login/	Parse Error: 	syntax error, unexpected '.' (line 74 of /home/sites/site100021045/web/praktikumsdb.com/site/assets/cache/FileCompiler/site/templates/login.php)
2020-12-03 12:46:44	guest	https://www.praktikumsdb.com/praktikum/	Parse Error: 	syntax error, unexpected 'href' (T_STRING), expecting ';' or ',' (line 7 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/praktikum.php)
2020-12-09 14:04:06	admin	https://praktikumsdb.com/schueler/untitled-0201128134849/	Parse Error: 	syntax error, unexpected 'if' (T_IF), expecting ';' or ',' (line 10 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/schuelerdaten.php)
2020-12-19 10:52:43	guest	https://praktikumsdb.com/login/	Fatal Error: 	Uncaught Error: Call to undefined function renderView() in /home/sites/site100021045/web/praktikumsdb.com/site/assets/cache/FileCompiler/site/templates/login.php:70 Stack trace: #0 /home/sites/site100021045/web/praktikumsdb.com/wire/core/TemplateFile.php(318): require() #1 /home/sites/site100021045/web/praktikumsdb.com/wire/core/Wire.php(394): ProcessWire\TemplateFile->___render() #2 /home/sites/site100021045/web/praktikumsdb.com/wire/core/WireHooks.php(823): ProcessWire\Wire->_callMethod() #3 /home/sites/site100021045/web/praktikumsdb.com/wire/core/Wire.php(465): ProcessWire\WireHooks->runHooks() #4 /home/sites/site100021045/web/praktikumsdb.com/wire/modules/PageRender.module(536): ProcessWire\Wire->__call() #5 /home/sites/site100021045/web/praktikumsdb.com/wire/core/Wire.php(397): ProcessWire\PageRender->___renderPage() #6 /home/sites/site100021045/web/praktikumsdb.com/wire/core/WireHooks.php(823): ProcessWire\Wire->_callMethod() #7 /home/sites/site100021045/web/praktikumsdb.com/wire/core/Wire.php(465): Pro (line 70 of /home/sites/site100021045/web/praktikumsdb.com/site/assets/cache/FileCompiler/site/templates/login.php)
2020-12-28 16:48:12	guest	https://praktikumsdb.com/praktikum/	Parse Error: 	syntax error, unexpected '<' (line 5 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/praktikum.php)
2020-12-28 16:50:25	guest	https://praktikumsdb.com/praktikum/	Parse Error: 	syntax error, unexpected '" class="' (T_CONSTANT_ENCAPSED_STRING), expecting ';' or ',' (line 5 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/praktikum.php)
2020-12-28 16:50:55	guest	https://praktikumsdb.com/praktikum/	Parse Error: 	syntax error, unexpected '$praktikum' (T_VARIABLE), expecting ';' or ',' (line 5 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/praktikum.php)
2020-12-28 16:51:32	guest	https://praktikumsdb.com/praktikum/	Parse Error: 	syntax error, unexpected 'btn' (T_STRING), expecting ';' or ',' (line 5 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/praktikum.php)
2020-12-28 16:59:55	guest	https://praktikumsdb.com/praktikum/	Parse Error: 	syntax error, unexpected 'card' (T_STRING), expecting ';' or ',' (line 6 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/praktikum.php)
2020-12-28 17:00:38	guest	https://praktikumsdb.com/praktikum/	Parse Error: 	syntax error, unexpected 'card' (T_STRING), expecting ';' or ',' (line 6 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/praktikum.php)
2020-12-29 16:47:21	guest	https://praktikumsdb.com/schueler/	Parse Error: 	syntax error, unexpected 'button' (T_STRING), expecting ';' or ',' (line 11 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/schueler.php)
2020-12-29 16:48:05	guest	https://praktikumsdb.com/schueler/	Parse Error: 	syntax error, unexpected 'button' (T_STRING), expecting ';' or ',' (line 11 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/schueler.php)
2020-12-29 16:56:05	guest	https://praktikumsdb.com/schueler/	Parse Error: 	syntax error, unexpected 'btn' (T_STRING), expecting ';' or ',' (line 11 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/schueler.php)
2020-12-29 16:56:56	guest	https://praktikumsdb.com/schueler/	Parse Error: 	syntax error, unexpected 'true' (T_STRING), expecting ';' or ',' (line 11 of /home/sites/site100021045/web/praktikumsdb.com/site/templates/schueler.php)
